ID,Texto,Supervision
12582561,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 17 de gener de 2017. d) número de l'expedient: 2015/8463. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: camí de vianant",0
12591639,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci sobre aprovació definitiva del projecte constructiu ""ampliació del pont de can molas i millora de l'accés del veïnat de vista alegre a la carretera b-522. tm. manlleu"".(d 9933/16). en compliment de l'article 38.2 del reglament d'obres, activitats i serveis dels ens locals, aprovat pel decret 179/1995, de 13 de juny, es fa saber que, en virtut de resolució dictada en data 14 d'octubre de 2016, per l'excma. sra. presidenta de la diputació de barcelona, resta aprovat definitivament el projecte constructiu ""ampliació del pont de can molas i millora de l'accés del veïnat de vista alegre a la carretera b-522. tm. manlleu"", en no haver estat formulades reclamacions o al·legacions dins del termini d'informació pública, el qual va acabar el dia 15 de desembre de 2016. per impugnar aquesta resolució, que posa fi a la via administrativa, cal interposar recurs contenciós a",3
12594774,"administració local ajuntament de manresa area del territori servei de projectes urbans i infraestructures territorials anunci pru.pou 1501 el ple de la corporació, en data 22 de desembre del 2016, va aprovar el dictamen que, en la seva part resolutòria diu el següent: “primer.- aprovar inicialment el projecte d’obra municipal ordinària anomenat “tram inicial de la carretera de santpedor i rotonda de la bonavista), que comprèn dues actuacions: urbanització de l’àmbit, amb un pressupost per a coneixement de l’administració d’un milió sis-cents noranta-sis mil sis-cents vuitanta-quatre eur amb vuitanta-dos cèntims (1.696.684,82 eur) i infraestructures d’aigua i clavegueram, amb un pressupost per a coneixement de l’administració de sis-cents trenta-cinc mil sis-cents dos eur amb tres cèntims (635.602,03€), que conformen un pressupost total per a coneixement de l’administració de dos milions tres-cents trenta-dos mil dos-cents vuitanta-sis eur amb vuitanta cinc cè",0
12597600,"administració local àrea metropolitana de barcelona anunci resolució de la gerència de data 16 de desembre de 2016 de l'àrea metropolitana de barcelona, per la qual es convoca la licitació de la contractació, per procediment obert, de la redacció del projecte i estudi de seguretat i salut de la tercera fase del barri de sales, que engloba els carrers jaume balmes, rafael de casanova, fivaller, jaume i i la carretera del prat a viladecans. d'acord amb el preceptuat a l'article 142 del text refós de la llei de contractes del sector públic, es procedeix a la publicació de la següent licitació: 1. entitat adjudicadora: dades generals i dades per a l'obtenció d'informació. a) organisme: àrea metropolitana de barcelona. b) dependència que tramita l'expedient: contractació. c) obtenció de documentació i informació: 1) dependència: veure 1 b). 2) domicili: carrer 62 número 16-18, edifici a, 2ª planta. (zona franca). 3) localitat i codi postal: 08040 barcelona. 4) ",0
12597639,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4a planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 31 de gener de 2017. d) número de l'expedient: 2015/4923. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: condicionament ",0
12597637,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4a planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 31 de gener de 2017. d) número de l'expedient: 2016/7324. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: eixamplament de",0
12607204,"administració local ajuntament de vic edicte el ple municipal, en sessió de data 7 de desembre de 2016, ha adoptat el següent acord: primer. aprovar inicialment el projecte constructiu ""arranjament del vial de connexió de la variant de calldetenes amb la carretera n-141d. tm vic"", redactat per l'oficina tècnica de mobilitat i seguretat viària local de la diputació de barcelona. segon. exposar al públic aquest projecte durant el termini de trenta dies hàbils, mitjançant la publicació del corresponent edicte en el butlletí oficial de la província i en el diari oficial de la generalitat de catalunya, així com en els taulers d'anuncis d'aquest ajuntament, per tal que hom pugui formular-hi les al·legacions que consideri oportunes. tercer. sol·licitar l'emissió del corresponent informe de la gerència de serveis d'infraestructures viàries i mobilitat de la diputació de barcelona. quart. facultar l'excma. sra. alcaldessa-presidenta o la regidora de l'àrea de territori",0
12606788,"administració local ajuntament de sitges edicte d'aprovació inicial, si s'escau, del projecte d'urbanització del pmu 10, sota fondac exp. 258/2016. la junta de govern local, en sessió ordinària celebrada el 30 de novembre de 2016, va adoptar, entre d'altres, els següents acords: 1. aprovar inicialment el projecte d'urbanització del pla de millora urbana 10, sector sota fondac, restant l'aprovació definitiva condicionada a l'esmena deficiències que es detallen a continuació: • el disseny del vial principal, a la cruïlla amb la carretera b-211. el vial no ha de tenir doble sentit de circulació. s'ha de dissenyar la cruïlla de manera que els cotxes no puguin accedir al sector des de la carretera b-211, amb sentit únic de circulació, i una franja d'aparcament al costat muntanya. • la xarxa de recollida d'aigües pluvials. per tal de no carregar les conduccions d'aigües de pluja del p.p. plana est, s'han de derivar cap a la riera de la bòvila les aigües provine",0
12606822,"administració local àrea metropolitana de barcelona anunci exp. 1817/16. la gerència de l'àrea metropolitana de barcelona en data 22 de desembre de 2016, ha resolt aprovar inicialment el ""projecte d'urbanització de la vorera oest de la carretera de barcelona, entre el núm. 197 i el carrer manuel de falla, a barberà del vallès"", i sotmetre'l a informació pública per un termini de 30 dies hàbils, tenint-lo per definitivament aprovat si, dintre del termini esmentat, no s'hi formulessin al·legacions. durant el termini expressat, l'esmentat projecte estarà a disposició dels interessats, al departament de contractació d'aquesta àrea metropolitana de barcelona, a l'adreça següent: carrer 62, núm. 16-18, edifici a, planta segona, zona franca, 08040 barcelona, i es podran formular les al·legacions que s'estimin oportunes en el registre general de l'àrea metropolitana de barcelona a la mateixa adreça indicada. el secretari general acctal., sebastià grau i àvila cve-núm",0
12606518,"ajuntament de santa perpètua de mogoda anunci d'informació pública administració local en compliment del que disposa l'article 41 de la llei 20/2009, de 4 de desembre, de prevenció i control ambiental de les activitats, es sotmet a informació pública l'expedient amb número de referència 000008/2016-0801 que es tramita a instància de espumas moldeadas internacional seating, s.l. per a la concessió de llicència municipal ambiental per desenvolupar activitat de fabricació de maquinària i productes metàl·lic diversos a situar a nau aïllada a la carretera b-140 pk 5.000 d'aquest municipi, perquè qualsevol persona que es consideri afectada pugui formular les al·legacions o suggeriments que estimi pertinents. l'expedient esmentat es pot consultar, sense perjudici de les dades de caràcter confidencial, a les oficines municipals de l'àrea del territori tots els dies laborables, entre les 10'00 i les 14'00 hores, durant el termini d'informació pública que serà de trenta dies, ",0
12606626,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 7 de febrer de 2017. d) número de l'expedient: 2016/8992. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: itinerari ",0
12606661,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 7 de febrer de 2017. d) número de l'expedient: 2016/8304. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: millora de",0
12606679,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 7 de febrer de 2017. d) número de l'expedient: 2016/7760. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: millora del tra",0
12606757,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 7 de febrer de 2017. d) número de l'expedient: 2016/7765. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: rotonda al pk 5",0
12606819,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídico-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídico-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 7 de febrer de 2017. d) número de l'expedient: 2016/7759. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: millora de la ",0
12614059,"ajuntament de sant cugat sesgarrigues administració local anunci sobre el projecte expropiatori en la modalitat de taxació conjunta la la junta de govern local de l'ajuntament de sant cugat sesgarrigues, en sessió de data 13 de desembre de 2016, ha aprovat els acords que es transcriuen a continuació: ""primer.- aprovar inicialment el projecte expropiatori, en la modalitat de taxació conjunta, redactat per l'arquitecte sr. manuel márquez poncela, per a l'execució de l'obra del projecte d'itinerari de vianants a la carretera bv-2429. segon.- exposar al públic aquests acords mitjançant la inserció d'anuncis al butlletí oficial de la província, un diari de difusió a la comarca, el tauler d'anuncis de la corporació i l'e-tauler, per un termini d'un mes comptador de l'endemà de la inserció del darrer anunci, als efectes de què tot interessat pugui presentar les al·legacions, suggeriments i reclamacions que consideri oportunes, en especial les que facin referència a titular",0
12613885,"administració local ajuntament de granollers edicte la junta de govern local, en sessió ordinària de 2 de novembre de 2016, va aprovar inicialment la relació de béns i drets de l'expropiació de la finca del carrer joanot martorell núm. 166 de granollers: àmbit d'expropiació: finca cadastral 9762802dg3096f0002al, classificada com a sòl urbà consolidat i qualificada de sistema d'espais lliures pel pla d'ordenació urbanística municipal de granollers, aprovat definitivament el 31/10/2012 i publicat al dogc de 15/03/2013. propietat: srs. rafael-antonio corpas martínez, oscar-bruno corpas martínez, fabiola corpas martínez i sandra corpas martínez. descripció de la finca: número 166 del carrer joanot martorell està inscrita al registre de la propietat núm. 1 de granollers, número de finca registral 5069, i respon a la següent descripció: ""urbana. porcion de terreno o solar apto para edificar sito en esta ciudad, con frente a la antigua carretera de ribas o ramal que de",0
12613865,"administració local ajuntament de sant fruitós de bages anunci d'aprovació del projecte de numeració en l'àmbit de la carretera de vic i el carrer montpeità l'alcalde, mitjançant el decret núm. 2016-0989, de 6 de setembre de 2016, va aprovar el següent acord: ""primer.- numerar la via pública de la forma que estableix en el projecte de numeració en l'àmbit de la carretera de vic cantonada amb carrer montpeità. designació de la via parcel·la ref. cadastral numeració proposada carretera de vic 6930301dg0263s0001ko 108-110-112 carretera de vic 6930302dg0263s0001ro 114-116-118 carretera de vic 7031506dg0273s0001md 120 segon.- la qual cosa es fa pública per a general coneixement, podent-se examinar la documentació que integra la proposta aprovada, en el departament d'urbanisme, (carretera de vic, 35-37), durant el termini de vint dies, en hores hàbils d'oficina, termini a comptar des de la data de publicació d'aquest en el butlletí oficial de la província de barcelon",0
12613698,"administració local ajuntament de vic edicte la junta de govern local, en sessió de data 21 de desembre de 2016, ha adoptat el següent acord: primer. aprovar inicialment el projecte d'adequació de la vorera a la carretera de roda, d'aquesta ciutat. segon. exposar al públic aquest projecte durant el termini de trenta dies hàbils, mitjançant la publicació dels corresponents edictes en el butlletí oficial de la província i en el diari oficial de la generalitat de catalunya, així com en els taulers d'anuncis d'aquest ajuntament, per tal que hom pugui formular-hi les al·legacions que consideri oportunes. tercer. facultar l'excma. sra. alcaldessa-presidenta o a la regidora delegada de l'àrea del territori, per tal que indistintament puguin subscriure la documentació que calgui a l'efectivitat del present acord. el que es posa en general coneixement a fi que qualsevol interessat pugui presentar-hi al·legacions. la secretària, p. s. el vicesecretari, joan costa rosel",0
12621264,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat servei jurídico-administratiu anunci l'il·lm. sr. vicepresident primer i president delegat de l'àrea de territori i sostenibilitat, de la diputació de barcelona, en ús de les facultats delegades de conformitat amb la refosa 1/2016, sobre nomenaments i delegació de competències i atribucions dels òrgans de la diputació de barcelona, diferents del ple, aprovada pel decret de la presidència núm. 3048/16, de data 14 d'abril de 2016, publicada en el butlletí oficial de la província de barcelona de 22 d'abril de 2016, quant a les competències de la presidència delegada de l'àrea de territori i sostenibilitat, relatives a l'expropiació forçosa, ha dictat la següent resolució amb data 5 de desembre de 2016 (d 12727/16): (...) primer.- iniciar l'expedient d'expropiació forçosa, mitjançant el procediment d'urgència, dels béns i drets afectats per a l'execució del project",0
12621276,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat servei jurídico-administratiu anunci l'il·lm. sr. vicepresident primer i president delegat de l'àrea de territori i sostenibilitat, de la diputació de barcelona, en ús de les facultats delegades de conformitat amb la refosa 1/2016, sobre nomenaments i delegació de competències i atribucions dels òrgans de la diputació de barcelona, diferents del ple, aprovada pel decret de la presidència núm. 3048/16, de data 14 d'abril de 2016, publicada en el butlletí oficial de la província de barcelona de 22 d'abril de 2016, quant a les competències de la presidència delegada de l'àrea de territori i sostenibilitat, relatives a l'expropiació forçosa, ha dictat la següent resolució amb data 5 de desembre de 2016 (d 12726/16): (...). primer.- iniciar l'expedient d'expropiació forçosa, mitjançant el procediment d'urgència, dels béns i drets afectats per a l'execució del projec",0
12621260,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat servei jurídico-administratiu anunci l'il·lm. sr. vicepresident primer i president delegat de l'àrea de territori i sostenibilitat, de la diputació de barcelona, en ús de les facultats delegades de conformitat amb la refosa 1/2016, sobre nomenaments i delegació de competències i atribucions dels òrgans de la diputació de barcelona, diferents del ple, aprovada pel decret de la presidència núm. 3048/16, de data 14 d'abril de 2016, publicada en el butlletí oficial de la província de barcelona de 22 d'abril de 2016, quant a les competències de la presidència delegada de l'àrea de territori i sostenibilitat, relatives a l'expropiació forçosa, ha dictat la següent resolució amb data 5 de desembre de 2016 (d 12724/16): (...). primer.- iniciar l'expedient d'expropiació forçosa, mitjançant el procediment d'urgència, dels béns i drets afectats per a l'execució del projec",0
12624064,"consorci del parc natural de la serra de collserola anunci exp. 2015/151-da. exp. 2016/133-ag. altres entitats l'assemblea general del consorci del parc natural de la serra de collserola, en la seva sessió de data 2 de desembre de 2016, va aprovar inicialment la modificació del text articulat de les ordenances del parc de collserola pel que fa a les autoritzacions d'activitats col·lectives físico-esportives i a les activitats de les forces armades i dels cossos de seguretat públics i privats al parc, d'acord amb l'article 63.1 del decret 179/1995, de 13 de juny, pel qual s'aprovà el reglament d'obres, activitats i serveis del ens locals. durant el termini d'informació pública de trenta dies, l'expedient restarà a disposició dels interessats en horari d'oficina (de 8 a 15 hores) a la seu del consorci del parc natural de la serra de collserola, carretera de l'església, 92, 08017 barcelona, lloc on es presentaran les possibles al·legacions. atès el previst a l'article ",0
12624114,"consorci del parc natural de la serra de collserola anunci exp. 2013/142-mn. altres entitats l'assemblea general del consorci del parc natural de la serra de collserola, en la seva sessió de data 2 de desembre de 2016, va aprovar inicialment els reglaments específics dels productes agropecuaris acollits a la marca de garantia ""producte de collserola"" (xai, cabrit, mandarines, tomàquet, vi i mel), d'acord amb l'article 63.1 del decret 179/1995, de 13 de juny, pel qual s'aprovà el reglament d'obres, activitats i serveis del ens locals. durant el termini d'informació pública de trenta dies, l'expedient restarà a disposició dels interessats en horari d'oficina (de 8 a 15 hores) a la seu del consorci del parc natural de la serra de collserola, carretera de l'església, 92, 08017 barcelona, lloc on es presentaran les possibles al·legacions. atès el previst a l'article 65.1 de l'esmentat decret 179/1995, si durant el citat termini no es presentessin al·legacions, el reglam",0
12624084,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat servei jurídico-administratiu anunci l'excma. sra. presidenta de la diputació de barcelona, ha dictat amb data 21 de desembre de 2016 i núm. d13631/16, la següent resolució atès que l'adopció d'aquesta, és competència de la presidència de la corporació, en aplicació de l'article 34.1 de la llei 7/1985, de 2 d'abril, reguladora de les bases de règim local i pel fet de no haver estat delegada en cap altre òrgan. (...). primer.- resoldre les al·legacions que han estat formulades per l'ajuntament de la granada i pels srs. ramon martí ràfols, josep insensé bou i m. rosa solé busquet, en relació a les expropiacions de béns i drets afectats de les obres d'""itinerari de vianants a la carretera bv-2156 entre el nucli de la granada i santa fe del penedès. tm. la granada"", en el sentit que s'exposa en la part expositiva de la present resolució. segon.- aprovar definitiva",0
12624059,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat servei jurídico-administratiu anunci l'excma. sra. presidenta de la diputació de barcelona, ha dictat amb data 22 de desembre de 2016 i núm. d13590/16, la següent resolució atès que l'adopció d'aquesta, és competència de la presidència de la corporació, en aplicació de l'article 34.1 de la llei 7/1985, de 2 d'abril, reguladora de les bases de règim local i pel fet de no haver estat delegada en cap altre òrgan. (...) primer.- desestimar les al·legacions que han estat formulades per la sra. joana güell olivella, en representació del seu difunt espòs, en josep colomé santacana, titular de les finques senyalades com a núm. 2 i 4, dins del tràmit de la informació pública del projecte constructiu i de la relació de béns i drets afectats de les obres de ""rotonda a la intersecció de la carretera bv-2127 amb l'accés nord de les cabanyes. tm. les cabanyes i vilobí del pe",0
12626206,"administració local ajuntament de tona edicte per acord de la junta de govern local, en sessió del dia 28 de desembre de 2016, s'ha acordat el que segueix a continuació: ""primer.- aprovar inicialment la memòria valorada ""arranjament de la pavimentació i millora dels serveis a tram de vorera de la carretera de manresa"", redactada per l'arquitecte tècnic sr. david pujol vila, del serveis tècnics municipals, l'objecte de la qual és millorar la vorera de la carretera de manresa per facilitar els itineraris de vianants, així com posar al dia els serveis que hi ha enterrats, la qual ascendeix a l'import total de 49.955,77 eur (quaranta-nou mil nou-cents cinquanta-cinc eur i setanta-set cèntims) més 10.490,71 eur (deu mil quatre-cents noranta eur i setanta-un cèntims) corresponents al 21% d'iva. segon.- sotmetre l'acord anterior al tràmit d'informació pública mitjançant edicte al butlletí oficial de la província de barcelona, tauler d'anuncis de la corporació i pàgina we",0
12626140,"administració local ajuntament de sant fruitós de bages anunci de conformitat amb l'acord adoptat per la junta de govern local de data 29 de desembre de 2016, per mitjà del present anunci s'efectua la convocatòria del procediment obert, atenent a l'oferta econòmicament més avantatjosa, varis criteris de valoració i tramitació ordinària, per a la contractació de les obres contingudes en el projecte d'urbanització de la plaça de la vila. 1. entitat adjudicadora: dades generals i dades per a l'obtenció de la informació: a) organisme: ajuntament de sant fruitós de bages. b) dependència que tramita l'expedient: àrea de contractació. c) obtenció de documentació i informació: carretera de vic, 35-37. sant fruitós de bages, 08272. telèfon: 938789700. telefax: 938760486. direcció d'internet del perfil del contractant: http://www.santfruitos.cat/. número d'expedient: 1368/2016. 2. objecte del contracte: a) tipus: contracte administratiu. b) descripció: obres co",0
12626171,"administració local ajuntament de sant fruitós de bages anunci de conformitat amb l'acord adoptat per la junta de govern local de data 29 de desembre de 2016, per mitjà del present anunci s'efectua la convocatòria del procediment obert, atenent a l'oferta econòmicament més avantatjosa, únic criteri de valoració (preu més baix) i tramitació ordinària, per a la contractació de les obres contingudes en el projecte constructiu d'una passarel·la sobre la c-16c, al pk 1+250, entre els carrers moixeró i aneto. terme municipal de sant fruitós de bages. 1. entitat adjudicadora: dades generals i dades per a l'obtenció de la informació: a) organisme: ajuntament de sant fruitós de bages. b) dependència que tramita l'expedient: àrea de contractació. c) obtenció de documentació i informació: carretera de vic, 35-37. sant fruitós de bages, 08272. telèfon: 938789700. telefax: 938760486. direcció d'internet del perfil del contractant: http://www.santfruitos.cat/. número d'e",0
12637701,"administració local ajuntament de barcelona. districte de sarrià-sant gervasi anunci expedient 5bd 2015/106. la gerent del districte de sarrià–sant gervasi, en data 23-12-2016, adoptà la següent resolució: declarar la suspensió de la tramitació del projecte executiu de reurbanització del c/ camí mas guimbau, entre la carretera bv-1462 i el c/ pollancre, al districte de sarrià – sant gervasi de barcelona, d'iniciativa municipal, aprovat inicialment en data 4 de juliol de 2016, d'acord amb els motius recollits a l'informe emès per la societat municipal bimsa de data 14 de desembre de 2016 i publicar aquesta resolució al butlletí oficial de la província de barcelona. contra aquest acte, es pot interposar recurs d'alçada davant l'alcaldia, en el termini d'un mes comptat des del dia següent al de la seva publicació. el recurs d'alçada s'haurà de resoldre i notificar en el termini de tres mesos. el termini per interposar recurs contenciós administratiu serà de dos m",0
12637727,"administració local ajuntament de sant celoni anunci de l'ajuntament de sant celoni relatiu a un contracte d'arrendament la junta de govern de l'ajuntament de sant celoni, en sessió de 21.12.2016, va aprovar l'expedient per a l'arrendament, mitjançant licitació per procediment obert, del local de propietat municipal situat a la planta baixa de l'edifici de la carretera vella 40-42 d'aquesta vila. es fa pública la licitació del contracte d'arrendament esmentat, d'acord amb els següents termes: 1. entitat adjudicadora. a) organisme: ajuntament de sant celoni. b) dependència que tramita l'expedient: secretaria. c) obtenció de documentació i informació: 1. dependència: secretaria. 2. domicili: plaça de la vila, 1, 1r pis. 3. codi postal i localitat: 08470 sant celoni. 4. telèfon: 93 864 12 11. 5. correu electrònic: administracio.general@santceloni.cat 6. direcció d'internet del perfil del contractant: www.santceloni.cat 2. objecte del contracte. a) tipus",0
12637582,"administració local diputació de barcelona. gerència de serveis d'infraestructures viàries i mobilitat anunci de licitació de contracte d'obres 1. entitat adjudicadora: a) diputació de barcelona/ gerència de serveis d'infraestructures viàries i mobilitat. b) dependència que tramita els expedients: servei jurídic-administratiu. subsecció de la mesa de contractació. c) obtenció de documentació: 1. dependència: servei jurídic-administratiu. subsecció de la mesa de contractació. 2. domicili: carrer comte d'urgell, núm.187, edifici rellotge, 4ª planta. 3. localitat i codi postal: barcelona, 08036. 4. telèfon: 93 404 94 89. 5. telefax: 93 402 24 94. 6. direcció d'internet del perfil del contractant: https://seuelectronica.diba.cat/perfilcontractant/default.asp. 7. data límit d'obtenció de documentació i informació: 15 de febrer de 2017. d) número de l'expedient: 2016/7004. 2. objecte del contracte: a) tipus: obres. b) descripció de l'objecte: plataforma única",0
12637192,"administració local ajuntament de sant just desvern anunci es fa públic que l'ajuntament de sant just desvern, per decret del regidor de via pública i serveis de data 21 de desembre de 2016, ha aprovat definitivament el projecte d'adequació d'urbanització d'aparcament al c/ pla del vent – carretera reial de sant just desvern. la qual cosa es fa pública per a coneixement general d'acord amb el que disposa l'article 38.2 del decret 179/95, de 13 de juny, pel qual s'aprova el reglament d'obres, activitats i serveis dels ens locals de catalunya. contra el present acord, que posa fi a la via administrativa, es podrà interposar recurs contenciós administratiu davant els jutjats contenciosos administratius de la província de barcelona en el termini de dos mesos, a comptar des del dia següent de la seva publicació. alternativament i de forma potestativa, es podrà interposar recurs de reposició davant el mateix òrgan que l'ha dictat, en el termini d'un mes a comptar des ",0
12642631,"administració local ajuntament del prat de llobregat edicte per acord de la junta de govern local del 7 de novembre de 2016, es va aprovar inicialment la documentació tècnica pel trasplantament de l'arbrat de l'avinguda de la verge de montserrat entre els carrers de jaume casanovas i de la carretera de la marina, redactada pels serveis tècnics municipals, amb un pressupost de 296.799,64 eur iva inclòs (expedient 19172/2016). transcorregut el termini d'exposició pública, sense que s'hagin presentat reclamacions ni al·legacions a la documentació tècnica, es considera aprovada definitivament en data 9 de gener de 2017, el que es fa públic en compliment del que disposa l'article 38.2 del reglament d'obres, activitats i serveis dels ens locals, aprovat per decret 179/1995. contra l'aprovació definitiva del document, es pot interposar recurs contenciós administratiu davant els jutjats contenciosos administratius de la província de barcelona, en el termini de dos mesos co",0
12642690,"administració local ajuntament de manresa anunci valentí junyent torras, alcalde de l'ajuntament de manresa, per a coneixement general i als efectes oportuns, faig públic el següent: que el 20 de desembre de 2016, la junta de govern local va prendre els acords que es transcriuen a continuació: ""1r. aprovar inicialment el ""pla especial urbanístic oller del mas"", presentat en data 4 de novembre del 2016, essent el promotor la societat marbori sl, de conformitat amb allò que disposa l'article 85.1 la llei 3/2012 de modificació del text refós de la llei d'urbanisme aprovada pel decret legislatiu 1/2010, de 3 d'agost, amb les següents consideracions: 01. cal portar la documentació del pla especial en format a4. 02. en relació als usos, caldria considerar que l'aparcament proper a la carretera c-37 s'inclogui com a ús de càmping, atès que la seva funcionalitat, és principalment destinada a dotar de zona d'estacionament a la zona de pernoctació, on no s'hi podrà acc",0
